"noi pensiamo --> Passato Remoto","noi pensammo"
"loro(f) puliscono --> Passato Remoto","loro(f) pulirono"
"lui copre --> Passato Remoto","lui coprì/erse"
"lei funziona --> Passato Remoto","lei funzionò"
"noi visitiamo --> Passato Remoto","noi visitammo"
"io porto --> Passato Remoto","io portai"
"noi identifichiamo --> Passato Remoto","noi identificammo"
"tu smetti --> Passato Remoto","tu smettesti"
"lei previene --> Passato Remoto","lei prevenne"
"voi restate --> Passato Remoto","voi restaste"
"loro(f) si svegliano --> Passato Remoto","loro(f) si svegliarono"
"noi utilizziamo --> Passato Remoto","noi utilizzammo"
"lui attua --> Passato Remoto","lui attuò"
"io decido --> Passato Remoto","io decisi"
"lui uccide --> Passato Remoto","lui uccise"
"io creo --> Passato Remoto","io creai"
"voi cucinate --> Passato Remoto","voi cucinaste"
"loro(f) affrontano --> Passato Remoto","loro(f) affrontarono"
"voi garantite --> Passato Remoto","voi garantiste"
"loro(m) si preoccupano --> Passato Remoto","loro(m) si preoccuparono"
"lei sostiene --> Passato Remoto","lei sostenne"
"loro(m) producono --> Passato Remoto","loro(m) produssero"
"tu ti chiami --> Passato Remoto","tu ti chiamasti"
"loro(f) stabiliscono --> Passato Remoto","loro(f) stabilirono"
"io taccio --> Passato Remoto","io tacqui"
"loro(m) ricevono --> Passato Remoto","loro(m) ricevettero/erono"
"lei vince --> Passato Remoto","lei vinse"
"noi ci alziamo --> Passato Remoto","noi ci alzammo"
"voi piacete --> Passato Remoto","voi piaceste"
"voi sembrate --> Passato Remoto","voi sembraste"
"loro(f) si sentono --> Passato Remoto","loro(f) si sentirono"
"noi riconosciamo --> Passato Remoto","noi riconoscemmo"
"lui si lava --> Passato Remoto","lui si lavò"
"lui incoraggia --> Passato Remoto","lui incoraggiò"
"noi chiamiamo --> Passato Remoto","noi chiamammo"
"loro(f) sparano --> Passato Remoto","loro(f) spararono"
"loro(f) mantengono --> Passato Remoto","loro(f) mantennero"
"lui rispetta --> Passato Remoto","lui rispettò"
"lei protegge --> Passato Remoto","lei protesse"
"io posso --> Passato Remoto","io potei/otetti"
"lei presenta --> Passato Remoto","lei presentò"
"loro(m) bevono --> Passato Remoto","loro(m) bevvero/vettero"
"loro(f) escono --> Passato Remoto","loro(f) uscirono"
"lui esegue --> Passato Remoto","lui eseguì"
"lui si siède --> Passato Remoto","lui si sedé/edette"
"io muoio --> Passato Remoto","io morii"
"lei si prepara --> Passato Remoto","lei si preparò"
"loro(f) cominciano --> Passato Remoto","loro(f) cominciarono"
"lei raggiunge --> Passato Remoto","lei raggiunse"
"lei finisce --> Passato Remoto","lei finì"
"loro(f) aiutano --> Passato Remoto","loro(f) aiutarono"
"lui determina --> Passato Remoto","lui determinò"
"tu ascolti --> Passato Remoto","tu ascoltasti"
"lei dà --> Passato Remoto","lei diede/ette"
"lui svolge --> Passato Remoto","lui svolse"
"noi valutiamo --> Passato Remoto","noi valutammo"
"loro(m) costruiscono --> Passato Remoto","loro(m) costruirono"
"tu accedi --> Passato Remoto","tu accedesti"
"loro(f) crescono --> Passato Remoto","loro(f) crebbero"
"lei lascia --> Passato Remoto","lei lasciò"
"loro(m) si vestono --> Passato Remoto","loro(m) si vestirono"
"loro(m) ottengono --> Passato Remoto","loro(m) ottennero"
"tu ti innamori --> Passato Remoto","tu ti innamorasti"
"loro(m) esprimono --> Passato Remoto","loro(m) espressero"
"lui si chiede --> Passato Remoto","lui si chiese"
"tu sopravvivi --> Passato Remoto","tu sopravvivesti"
"lui assicura --> Passato Remoto","lui assicurò"
"voi ponete --> Passato Remoto","voi poneste"
"lei rimuove --> Passato Remoto","lei rimosse"
"noi mettiamo --> Passato Remoto","noi mettemmo"
"noi modifichiamo --> Passato Remoto","noi modificammo"
"io mi spoglio --> Passato Remoto","io mi spogliai"
"tu giochi --> Passato Remoto","tu giocasti"
"lei aggiunge --> Passato Remoto","lei aggiunse"
"io mi arrabbio --> Passato Remoto","io mi arrabbiai"
"loro(m) diventano --> Passato Remoto","loro(m) diventarono"
"voi credete --> Passato Remoto","voi credeste"
"loro(m) includono --> Passato Remoto","loro(m) inclusero"
"loro(f) si addormentano --> Passato Remoto","loro(f) si addormentarono"
"lui parla --> Passato Remoto","lui parlò"
"voi scoprite --> Passato Remoto","voi scopriste"
"loro(m) fermano --> Passato Remoto","loro(m) fermarono"
"loro(f) hanno --> Passato Remoto","loro(f) ebbero"
"loro(m) seguono --> Passato Remoto","loro(m) seguirono"
"noi limitiamo --> Passato Remoto","noi limitammo"
"noi ringraziamo --> Passato Remoto","noi ringraziammo"
"loro(f) si ricordano --> Passato Remoto","loro(f) si ricordarono"
"lei completa --> Passato Remoto","lei completò"
"io supero --> Passato Remoto","io superai"
"voi ridete --> Passato Remoto","voi rideste"
"lui controlla --> Passato Remoto","lui controllò"
"voi comprendete --> Passato Remoto","voi comprendeste"
"io mangio --> Passato Remoto","io mangiai"
"io rimango --> Passato Remoto","io rimasi"
"loro(f) individuano --> Passato Remoto","loro(f) individuarono"
"lei guida --> Passato Remoto","lei guidò"
"lui spedisce --> Passato Remoto","lui spedì"
"tu devi --> Passato Remoto","tu dovesti"
"io permetto --> Passato Remoto","io permisi"
"loro(f) studiano --> Passato Remoto","loro(f) studiarono"
"tu riesci --> Passato Remoto","tu riuscisti"
"loro(f) definiscono --> Passato Remoto","loro(f) definirono"
"tu promuovi --> Passato Remoto","tu promuovesti"
"lei dorme --> Passato Remoto","lei dormì"
"loro(m) partecipano --> Passato Remoto","loro(m) parteciparono"
"lei accetta --> Passato Remoto","lei accettò"
"io riduco --> Passato Remoto","io ridussi"
"voi perdete --> Passato Remoto","voi perdeste"
"tu elimini --> Passato Remoto","tu eliminasti"
"lui aumenta --> Passato Remoto","lui aumentò"
"io applico --> Passato Remoto","io applicai"
"lui risponde --> Passato Remoto","lui rispose"
"loro(f) vedono/eggono --> Passato Remoto","loro(f) videro"
"loro(m) appaiono --> Passato Remoto","loro(m) apparvero/rirono"
"noi leggiamo --> Passato Remoto","noi leggemmo"
"loro(f) si fanno --> Passato Remoto","loro(f) si fecero"
"lei acquista --> Passato Remoto","lei acquistò"
"loro(f) godono --> Passato Remoto","loro(f) goderono"
"noi cantiamo --> Passato Remoto","noi cantammo"
"noi teniamo --> Passato Remoto","noi tenemmo"
"voi tornate --> Passato Remoto","voi tornaste"
"voi contribuite --> Passato Remoto","voi contribuiste"
"io favorisco --> Passato Remoto","io favorii"
"noi inviamo --> Passato Remoto","noi inviammo"
"voi andate --> Passato Remoto","voi andaste"
"lei preferisce --> Passato Remoto","lei preferì"
"tu combatti --> Passato Remoto","tu combattesti"
"loro(m) capiscono --> Passato Remoto","loro(m) capirono"
"tu dimentichi --> Passato Remoto","tu dimenticasti"
"voi nascete --> Passato Remoto","voi nasceste"
"lui sta --> Passato Remoto","lui stette"
"loro(f) entrano --> Passato Remoto","loro(f) entrarono"
"noi facciamo --> Passato Remoto","noi facemmo"
"tu usi --> Passato Remoto","tu usasti"
"lui conferma --> Passato Remoto","lui confermò"
"loro(m) migliorano --> Passato Remoto","loro(m) migliorarono"
"loro(m) difendono --> Passato Remoto","loro(m) difesero"
"lei corre --> Passato Remoto","lei corse"
"io agisco --> Passato Remoto","io agii"
"loro(m) si pettinano --> Passato Remoto","loro(m) si pettinarono"
"loro(f) trovano --> Passato Remoto","loro(f) trovarono"
"lei si diverte --> Passato Remoto","lei si divertì"
"noi offriamo --> Passato Remoto","noi offrimmo"
"tu salvi --> Passato Remoto","tu salvasti"
"lei lavora --> Passato Remoto","lei lavorò"
"tu temi --> Passato Remoto","tu temesti"
"tu dici --> Passato Remoto","tu dicesti"
"loro(m) si sbrigano --> Passato Remoto","loro(m) si sbrigarono"
"lei organizza --> Passato Remoto","lei organizzò"
"io prendo --> Passato Remoto","io presi"
"voi sostituite --> Passato Remoto","voi sostituiste"
"noi siamo --> Passato Remoto","noi fummo"
"lei effettua --> Passato Remoto","lei effettuò"
"io consento --> Passato Remoto","io consentii"
