"tu organizzi --> Condizionale Passato","tu avresti organizzato"
"loro(f) giocano --> Condizionale Passato","loro(f) avrebbero giocato"
"lei si lava --> Condizionale Passato","lei si sarebbe lavata"
"voi smettete --> Condizionale Passato","voi avreste smesso"
"noi condividiamo --> Condizionale Passato","noi avremmo condiviso"
"io torno --> Condizionale Passato","io sarei tornato"
"noi mostriamo --> Condizionale Passato","noi avremmo mostrato"
"noi sentiamo --> Condizionale Passato","noi avremmo sentito"
"io rispetto --> Condizionale Passato","io avrei rispettato"
"voi ricordate --> Condizionale Passato","voi avreste ricordato"
"noi crediamo --> Condizionale Passato","noi avremmo creduto"
"loro(f) danno --> Condizionale Passato","loro(f) avrebbero dato"
"lui prende --> Condizionale Passato","lui avrebbe preso"
"lei cresce --> Condizionale Passato","lei avrebbe cresciuto / lei/lui sarebbe cresciuta"
"lei paga --> Condizionale Passato","lei avrebbe pagato"
"io identifico --> Condizionale Passato","io avrei identificato"
"loro(m) saltano --> Condizionale Passato","loro(m) avrebbero saltato / loro sarebbero saltati"
"io produco --> Condizionale Passato","io avrei prodotto"
"lui spara --> Condizionale Passato","lui avrebbe sparato"
"loro(f) passano --> Condizionale Passato","loro(f) avrebbero passato / loro sarebbero passate"
"io pulisco --> Condizionale Passato","io avrei pulito"
"lei avvia --> Condizionale Passato","lei avrebbe avviato"
"voi aspettate --> Condizionale Passato","voi avreste aspettato"
"lui prova --> Condizionale Passato","lui avrebbe provato"
"noi utilizziamo --> Condizionale Passato","noi avremmo utilizzato"
"noi notiamo --> Condizionale Passato","noi avremmo notato"
"noi spieghiamo --> Condizionale Passato","noi avremmo spiegato"
"noi dormiamo --> Condizionale Passato","noi avremmo dormito"
"loro(f) recuperano --> Condizionale Passato","loro(f) avrebbero recuperato"
"loro(f) selezionano --> Condizionale Passato","loro(f) avrebbero selezionato"
"noi comunichiamo --> Condizionale Passato","noi avremmo comunicato"
"io creo --> Condizionale Passato","io avrei creato"
"loro(f) incoraggiano --> Condizionale Passato","loro(f) avrebbero incoraggiato"
"loro(m) scendono --> Condizionale Passato","loro(m) avrebbero sceso / loro sarebbero scesi"
"loro(m) rimangono --> Condizionale Passato","loro sarebbero rimasti"
"tu determini --> Condizionale Passato","tu avresti determinato"
"lei considera --> Condizionale Passato","lei avrebbe considerato"
"lei vende --> Condizionale Passato","lei avrebbe venduto"
"loro(m) riescono --> Condizionale Passato","loro sarebbero riusciti"
"tu temi --> Condizionale Passato","tu avresti temuto"
"tu risolvi --> Condizionale Passato","tu avresti risolto"
"io presento --> Condizionale Passato","io avrei presentato"
"loro(m) cominciano --> Condizionale Passato","loro(m) avrebbero cominciato"
"lei acquista --> Condizionale Passato","lei avrebbe acquistato"
"lei rende --> Condizionale Passato","lei avrebbe reso"
"lui pone --> Condizionale Passato","lui avrebbe posto"
"loro(m) uccidono --> Condizionale Passato","loro(m) avrebbero ucciso"
"lei finanzia --> Condizionale Passato","lei avrebbe finanziato"
"noi decidiamo --> Condizionale Passato","noi avremmo deciso"
"loro(m) stabiliscono --> Condizionale Passato","loro(m) avrebbero stabilito"
"loro(f) dicono --> Condizionale Passato","loro(f) avrebbero detto"
"lei si accomoda --> Condizionale Passato","lei si sarebbe accomodata"
"loro(f) mantengono --> Condizionale Passato","loro(f) avrebbero mantenuto"
"tu inizi --> Condizionale Passato","tu avresti iniziato"
"tu funzioni --> Condizionale Passato","tu avresti funzionato"
"io mi alzo --> Condizionale Passato","io mi sarei alzato"
"tu esprimi --> Condizionale Passato","tu avresti espresso"
"lei muore --> Condizionale Passato","lei sarebbe morta"
"lui aumenta --> Condizionale Passato","lui avrebbe aumentato"
"lui aggiunge --> Condizionale Passato","lui avrebbe aggiunto"
"io imparo --> Condizionale Passato","io avrei imparato"
"voi immaginate --> Condizionale Passato","voi avreste immaginato"
"loro(f) confermano --> Condizionale Passato","loro(f) avrebbero confermato"
"tu contribuisci --> Condizionale Passato","tu avresti contribuito"
"loro(f) servono --> Condizionale Passato","loro(f) avrebbero servito"
"tu attui --> Condizionale Passato","tu avresti attuato"
"io uso --> Condizionale Passato","io avrei usato"
"loro(f) spediscono --> Condizionale Passato","loro(f) avrebbero spedito"
"lui ferma --> Condizionale Passato","lui avrebbe fermato"
"noi verifichiamo --> Condizionale Passato","noi avremmo verificato"
"voi cucinate --> Condizionale Passato","voi avreste cucinato"
"noi dimentichiamo --> Condizionale Passato","noi avremmo dimenticato"
"lui assume --> Condizionale Passato","lui avrebbe assunto"
"lei riceve --> Condizionale Passato","lei avrebbe ricevuto"
"loro(m) sopravvivono --> Condizionale Passato","loro sarebbero sopravvissuti"
"lui sembra --> Condizionale Passato","lui sarebbe sembrato"
"noi rafforziamo --> Condizionale Passato","noi avremmo rafforzato"
"loro(m) ridono --> Condizionale Passato","loro(m) avrebbero riso"
"loro(f) riducono --> Condizionale Passato","loro(f) avrebbero ridotto"
"noi modifichiamo --> Condizionale Passato","noi avremmo modificato"
"tu compri --> Condizionale Passato","tu avresti comprato"
"lei completa --> Condizionale Passato","lei avrebbe completato"
"loro(m) visitano --> Condizionale Passato","loro(m) avrebbero visitato"
"loro(m) ballano --> Condizionale Passato","loro(m) avrebbero ballato"
"lui corre --> Condizionale Passato","lui avrebbe corso / lei/lui sarebbe corsa"
"lui deve --> Condizionale Passato","lui avrebbe dovuto"
"io raccolgo --> Condizionale Passato","io avrei raccolto"
"lei è --> Condizionale Passato","lei sarebbe stata"
"loro(f) si mettono --> Condizionale Passato","loro si sarebbero messe"
"lui beve --> Condizionale Passato","lui avrebbe bevuto"
"lui rimuove --> Condizionale Passato","lui avrebbe rimosso"
"tu includi --> Condizionale Passato","tu avresti incluso"
"voi eliminate --> Condizionale Passato","voi avreste eliminato"
"lei ama --> Condizionale Passato","lei avrebbe amato"
"tu ti spogli --> Condizionale Passato","tu ti saresti spogliato"
"loro(m) chiudono --> Condizionale Passato","loro(m) avrebbero chiuso"
"lui chiama --> Condizionale Passato","lui avrebbe chiamato"
"loro(f) offrono --> Condizionale Passato","loro(f) avrebbero offerto"
"lei nasce --> Condizionale Passato","lei sarebbe nata"
"lui combatte --> Condizionale Passato","lui avrebbe combattuto"
"io resto --> Condizionale Passato","io sarei restato"
"noi affrontiamo --> Condizionale Passato","noi avremmo affrontato"
"voi raggiungete --> Condizionale Passato","voi avreste raggiunto"
"tu entri --> Condizionale Passato","tu saresti entrato"
"io invio --> Condizionale Passato","io avrei inviato"
"tu soddisfi --> Condizionale Passato","tu avresti soddisfatto"
"tu impedisci --> Condizionale Passato","tu avresti impedito"
"loro(m) cercano --> Condizionale Passato","loro(m) avrebbero cercato"
"lei gestisce --> Condizionale Passato","lei avrebbe gestito"
"tu stai --> Condizionale Passato","tu saresti stato"
"io leggo --> Condizionale Passato","io avrei letto"
"io cambio --> Condizionale Passato","io avrei cambiato / io sarei cambiato"
"loro(m) vivono --> Condizionale Passato","loro(m) avrebbero vissuto / loro sarebbero vissuti"
"lui si chiede --> Condizionale Passato","lui si sarebbe chiesto"
"voi vi pettinate --> Condizionale Passato","voi vi sareste pettinati"
"loro(f) si innamorano --> Condizionale Passato","loro si sarebbero innamorate"
"lui si diverte --> Condizionale Passato","lui si sarebbe divertito"
"tu vai --> Condizionale Passato","tu saresti andato"
"loro(f) tacciono --> Condizionale Passato","loro(f) avrebbero taciuto"
"loro(f) individuano --> Condizionale Passato","loro(f) avrebbero individuato"
"io comprendo --> Condizionale Passato","io avrei compreso"
"lui fornisce --> Condizionale Passato","lui avrebbe fornito"
"lei ringrazia --> Condizionale Passato","lei avrebbe ringraziato"
"voi salvate --> Condizionale Passato","voi avreste salvato"
"lei finisce --> Condizionale Passato","lei avrebbe finito / lei/lui sarebbe finita"
"voi avete --> Condizionale Passato","voi avreste avuto"
"noi evitiamo --> Condizionale Passato","noi avremmo evitato"
"lei vince --> Condizionale Passato","lei avrebbe vinto"
"loro(m) accedono --> Condizionale Passato","loro(m) avrebbero acceduto"
"lei sviluppa --> Condizionale Passato","lei avrebbe sviluppato"
"io distruggo --> Condizionale Passato","io avrei distrutto"
"io so --> Condizionale Passato","io avrei saputo"
"loro(f) causano --> Condizionale Passato","loro(f) avrebbero causato"
"noi consentiamo --> Condizionale Passato","noi avremmo consentito"
"lui si chiama --> Condizionale Passato","lui si sarebbe chiamato"
"lei fa --> Condizionale Passato","lei avrebbe fatto"
"tu arrivi --> Condizionale Passato","tu saresti arrivato"
"io vengo --> Condizionale Passato","io sarei venuto"
"io lavoro --> Condizionale Passato","io avrei lavorato"
"io cado --> Condizionale Passato","io sarei caduto"
"io ottengo --> Condizionale Passato","io avrei ottenuto"
"tu ti svegli --> Condizionale Passato","tu ti saresti svegliato"
"lui porta --> Condizionale Passato","lui avrebbe portato"
"loro(f) scrivono --> Condizionale Passato","loro(f) avrebbero scritto"
"lui garantisce --> Condizionale Passato","lui avrebbe garantito"
"lei realizza --> Condizionale Passato","lei avrebbe realizzato"
"loro(f) mettono --> Condizionale Passato","loro(f) avrebbero messo"
