"loro(m) aprono --> Congiuntivo Imperfetto","che loro(m) aprissero"
"tu devi --> Congiuntivo Imperfetto","che tu dovessi"
"noi dimentichiamo --> Congiuntivo Imperfetto","che noi dimenticassimo"
"noi contribuiamo --> Congiuntivo Imperfetto","che noi contribuissimo"
"lei compra --> Congiuntivo Imperfetto","che lei comprasse"
"tu impedisci --> Congiuntivo Imperfetto","che tu impedissi"
"voi prendete --> Congiuntivo Imperfetto","che voi prendeste"
"lui segue --> Congiuntivo Imperfetto","che lui seguisse"
"io supero --> Congiuntivo Imperfetto","che io superassi"
"io dico --> Congiuntivo Imperfetto","che io dicessi"
"loro(f) tacciono --> Congiuntivo Imperfetto","che loro(f) tacessero"
"voi rafforzate --> Congiuntivo Imperfetto","che voi rafforzaste"
"loro(m) rimuovono --> Congiuntivo Imperfetto","che loro(m) rimuovessero"
"io applico --> Congiuntivo Imperfetto","che io applicassi"
"io inserisco --> Congiuntivo Imperfetto","che io inserissi"
"lei lavora --> Congiuntivo Imperfetto","che lei lavorasse"
"loro(m) dimostrano --> Congiuntivo Imperfetto","che loro(m) dimostrassero"
"tu immagini --> Congiuntivo Imperfetto","che tu immaginassi"
"tu svolgi --> Congiuntivo Imperfetto","che tu svolgessi"
"tu ottieni --> Congiuntivo Imperfetto","che tu ottenessi"
"noi dormiamo --> Congiuntivo Imperfetto","che noi dormissimo"
"lui si spoglia --> Congiuntivo Imperfetto","che lui si spogliasse"
"loro(f) continuano --> Congiuntivo Imperfetto","che loro(f) continuassero"
"loro(f) stanno --> Congiuntivo Imperfetto","che loro(f) stessero"
"io esamino --> Congiuntivo Imperfetto","che io esaminassi"
"tu ti innamori --> Congiuntivo Imperfetto","che tu ti innamorassi"
"lei guida --> Congiuntivo Imperfetto","che lei guidasse"
"loro(f) causano --> Congiuntivo Imperfetto","che loro(f) causassero"
"loro(f) partono --> Congiuntivo Imperfetto","che loro(f) partissero"
"voi venite --> Congiuntivo Imperfetto","che voi veniste"
"loro(m) accedono --> Congiuntivo Imperfetto","che loro(m) accedessero"
"loro(f) ricordano --> Congiuntivo Imperfetto","che loro(f) ricordassero"
"loro(f) bevono --> Congiuntivo Imperfetto","che loro(f) bevessero"
"noi spegniamo --> Congiuntivo Imperfetto","che noi spegnessimo"
"loro(f) pensano --> Congiuntivo Imperfetto","che loro(f) pensassero"
"lei visita --> Congiuntivo Imperfetto","che lei visitasse"
"tu ti ricordi --> Congiuntivo Imperfetto","che tu ti ricordassi"
"loro(m) inviano --> Congiuntivo Imperfetto","che loro(m) inviassero"
"lei smette --> Congiuntivo Imperfetto","che lei smettesse"
"lui gestisce --> Congiuntivo Imperfetto","che lui gestisse"
"loro(m) sanno --> Congiuntivo Imperfetto","che loro(m) sapessero"
"lei previene --> Congiuntivo Imperfetto","che lei prevenisse"
"loro(f) danno --> Congiuntivo Imperfetto","che loro(f) dessero"
"io servo --> Congiuntivo Imperfetto","che io servissi"
"tu riconosci --> Congiuntivo Imperfetto","che tu riconoscessi"
"voi condividete --> Congiuntivo Imperfetto","che voi condivideste"
"voi scegliete --> Congiuntivo Imperfetto","che voi sceglieste"
"lui verifica --> Congiuntivo Imperfetto","che lui verificasse"
"loro(f) leggono --> Congiuntivo Imperfetto","che loro(f) leggessero"
"tu ti sbrighi --> Congiuntivo Imperfetto","che tu ti sbrigassi"
"loro(f) introducono --> Congiuntivo Imperfetto","che loro(f) introducessero"
"loro(f) rispettano --> Congiuntivo Imperfetto","che loro(f) rispettassero"
"tu aiuti --> Congiuntivo Imperfetto","che tu aiutassi"
"voi presentate --> Congiuntivo Imperfetto","che voi presentaste"
"noi rimaniamo --> Congiuntivo Imperfetto","che noi rimanessimo"
"noi raccogliamo --> Congiuntivo Imperfetto","che noi raccogliessimo"
"noi completiamo --> Congiuntivo Imperfetto","che noi completassimo"
"lei identifica --> Congiuntivo Imperfetto","che lei identificasse"
"loro(m) ridono --> Congiuntivo Imperfetto","che loro(m) ridessero"
"io scendo --> Congiuntivo Imperfetto","che io scendessi"
"lei sostituisce --> Congiuntivo Imperfetto","che lei sostituisse"
"tu ti addormenti --> Congiuntivo Imperfetto","che tu ti addormentassi"
"lei evita --> Congiuntivo Imperfetto","che lei evitasse"
"voi mostrate --> Congiuntivo Imperfetto","che voi mostraste"
"loro(f) capiscono --> Congiuntivo Imperfetto","che loro(f) capissero"
"lui chiede --> Congiuntivo Imperfetto","che lui chiedesse"
"lui determina --> Congiuntivo Imperfetto","che lui determinasse"
"lui permette --> Congiuntivo Imperfetto","che lui permettesse"
"io pago --> Congiuntivo Imperfetto","che io pagassi"
"tu spieghi --> Congiuntivo Imperfetto","che tu spiegassi"
"voi salvate --> Congiuntivo Imperfetto","che voi salvaste"
"io conosco --> Congiuntivo Imperfetto","che io conoscessi"
"loro(m) raggiungono --> Congiuntivo Imperfetto","che loro(m) raggiungessero"
"tu piaci --> Congiuntivo Imperfetto","che tu piacessi"
"tu comprendi --> Congiuntivo Imperfetto","che tu comprendessi"
"loro(m) escono --> Congiuntivo Imperfetto","che loro(m) uscissero"
"lei sente --> Congiuntivo Imperfetto","che lei sentisse"
"voi modificate --> Congiuntivo Imperfetto","che voi modificaste"
"loro(m) sono --> Congiuntivo Imperfetto","che loro(m) fossero"
"loro(m) puliscono --> Congiuntivo Imperfetto","che loro(m) pulissero"
"lui si accomoda --> Congiuntivo Imperfetto","che lui si accomodasse"
"loro(f) sparano --> Congiuntivo Imperfetto","che loro(f) sparassero"
"loro(m) si annoiano --> Congiuntivo Imperfetto","che loro(m) si annoiassero"
"noi restiamo --> Congiuntivo Imperfetto","che noi restassimo"
"lei esegue --> Congiuntivo Imperfetto","che lei eseguisse"
"voi incoraggiate --> Congiuntivo Imperfetto","che voi incoraggiaste"
"voi vi sentite --> Congiuntivo Imperfetto","che voi vi sentiste"
"loro(m) controllano --> Congiuntivo Imperfetto","che loro(m) controllassero"
"noi distruggiamo --> Congiuntivo Imperfetto","che noi distruggessimo"
"loro(f) godono --> Congiuntivo Imperfetto","che loro(f) godessero"
"tu cresci --> Congiuntivo Imperfetto","che tu crescessi"
"loro(f) salgono --> Congiuntivo Imperfetto","che loro(f) salissero"
"loro(m) includono --> Congiuntivo Imperfetto","che loro(m) includessero"
"voi preferite --> Congiuntivo Imperfetto","che voi preferiste"
"tu ti pettini --> Congiuntivo Imperfetto","che tu ti pettinassi"
"tu nasci --> Congiuntivo Imperfetto","che tu nascessi"
"lui si ferma --> Congiuntivo Imperfetto","che lui si fermasse"
"voi preparate --> Congiuntivo Imperfetto","che voi preparaste"
"voi cadete --> Congiuntivo Imperfetto","che voi cadeste"
"voi accettate --> Congiuntivo Imperfetto","che voi accettaste"
"io offro --> Congiuntivo Imperfetto","che io offrissi"
"loro(f) riducono --> Congiuntivo Imperfetto","che loro(f) riducessero"
"tu parli --> Congiuntivo Imperfetto","che tu parlassi"
"lei riceve --> Congiuntivo Imperfetto","che lei ricevesse"
"lei perde --> Congiuntivo Imperfetto","che lei perdesse"
"lui esprime --> Congiuntivo Imperfetto","che lui esprimesse"
"voi assumete --> Congiuntivo Imperfetto","che voi assumeste"
"lei si preoccupa --> Congiuntivo Imperfetto","che lei si preoccupasse"
"io consento --> Congiuntivo Imperfetto","che io consentissi"
"io comunico --> Congiuntivo Imperfetto","che io comunicassi"
"tu passi --> Congiuntivo Imperfetto","che tu passassi"
"lei prova --> Congiuntivo Imperfetto","che lei provasse"
"loro(f) aumentano --> Congiuntivo Imperfetto","che loro(f) aumentassero"
"lui attua --> Congiuntivo Imperfetto","che lui attuasse"
"voi vendete --> Congiuntivo Imperfetto","che voi vendeste"
"lui scarica --> Congiuntivo Imperfetto","che lui scaricasse"
"lei cambia --> Congiuntivo Imperfetto","che lei cambiasse"
"loro(m) si vestono --> Congiuntivo Imperfetto","che loro(m) si vestissero"
"io richiedo --> Congiuntivo Imperfetto","che io richiedessi"
"noi creiamo --> Congiuntivo Imperfetto","che noi creassimo"
"lei tiene --> Congiuntivo Imperfetto","che lei tenesse"
"loro(m) rendono --> Congiuntivo Imperfetto","che loro(m) rendessero"
"io abito --> Congiuntivo Imperfetto","che io abitassi"
"noi aspettiamo --> Congiuntivo Imperfetto","che noi aspettassimo"
"tu nascondi --> Congiuntivo Imperfetto","che tu nascondessi"
"lei risponde --> Congiuntivo Imperfetto","che lei rispondesse"
"voi sostenete --> Congiuntivo Imperfetto","che voi sosteneste"
"noi confermiamo --> Congiuntivo Imperfetto","che noi confermassimo"
"lui individua --> Congiuntivo Imperfetto","che lui individuasse"
"noi combattiamo --> Congiuntivo Imperfetto","che noi combattessimo"
"loro(f) organizzano --> Congiuntivo Imperfetto","che loro(f) organizzassero"
"loro(m) soddisfano --> Congiuntivo Imperfetto","che loro(m) soddisfacessero"
"voi favorite --> Congiuntivo Imperfetto","che voi favoriste"
"loro(f) fanno --> Congiuntivo Imperfetto","che loro(f) facessero"
"lei definisce --> Congiuntivo Imperfetto","che lei definisse"
"io ringrazio --> Congiuntivo Imperfetto","che io ringraziassi"
"loro(f) ascoltano --> Congiuntivo Imperfetto","che loro(f) ascoltassero"
"voi effettuate --> Congiuntivo Imperfetto","che voi effettuaste"
"loro(m) migliorano --> Congiuntivo Imperfetto","che loro(m) migliorassero"
"lui si diverte --> Congiuntivo Imperfetto","che lui si divertisse"
"lei corre --> Congiuntivo Imperfetto","che lei corresse"
"loro(m) eliminano --> Congiuntivo Imperfetto","che loro(m) eliminassero"
"loro(f) pongono --> Congiuntivo Imperfetto","che loro(f) ponessero"
"loro(m) coprono --> Congiuntivo Imperfetto","che loro(m) coprissero"
"lui scopre --> Congiuntivo Imperfetto","che lui scoprisse"
"voi agite --> Congiuntivo Imperfetto","che voi agiste"
"tu chiudi --> Congiuntivo Imperfetto","che tu chiudessi"
"io viaggio --> Congiuntivo Imperfetto","che io viaggiassi"
"noi vinciamo --> Congiuntivo Imperfetto","che noi vincessimo"
"tu canti --> Congiuntivo Imperfetto","che tu cantassi"
"noi fermiamo --> Congiuntivo Imperfetto","che noi fermassimo"
"io ho --> Congiuntivo Imperfetto","che io avessi"
"loro(f) possono --> Congiuntivo Imperfetto","che loro(f) potessero"
"lui si perde --> Congiuntivo Imperfetto","che lui si perdesse"
"lei nota --> Congiuntivo Imperfetto","che lei notasse"
"loro(m) limitano --> Congiuntivo Imperfetto","che loro(m) limitassero"
"loro(f) vogliono --> Congiuntivo Imperfetto","che loro(f) volessero"
"loro(m) acquistano --> Congiuntivo Imperfetto","che loro(m) acquistassero"
"loro(m) assicurano --> Congiuntivo Imperfetto","che loro(m) assicurassero"
"tu guardi --> Congiuntivo Imperfetto","che tu guardassi"
"io mi chiedo --> Congiuntivo Imperfetto","che io mi chiedessi"
"loro(f) entrano --> Congiuntivo Imperfetto","che loro(f) entrassero"
"io proteggo --> Congiuntivo Imperfetto","che io proteggessi"
"lei gioca --> Congiuntivo Imperfetto","che lei giocasse"
"tu risolvi --> Congiuntivo Imperfetto","che tu risolvessi"
"loro(f) chiamano --> Congiuntivo Imperfetto","che loro(f) chiamassero"
"io imparo --> Congiuntivo Imperfetto","che io imparassi"
"io divento --> Congiuntivo Imperfetto","che io diventassi"
"loro(m) trovano --> Congiuntivo Imperfetto","che loro(m) trovassero"
"io inizio --> Congiuntivo Imperfetto","che io iniziassi"
"io vado --> Congiuntivo Imperfetto","che io andassi"
"noi adottiamo --> Congiuntivo Imperfetto","che noi adottassimo"
"tu ti lavi --> Congiuntivo Imperfetto","che tu ti lavassi"
"io discuto --> Congiuntivo Imperfetto","che io discutessi"
"noi appariamo --> Congiuntivo Imperfetto","che noi apparissimo"
"io realizzo --> Congiuntivo Imperfetto","che io realizzassi"
"io cerco --> Congiuntivo Imperfetto","che io cercassi"
"loro(f) cominciano --> Congiuntivo Imperfetto","che loro(f) cominciassero"
"voi tornate --> Congiuntivo Imperfetto","che voi tornaste"
"io utilizzo --> Congiuntivo Imperfetto","che io utilizzassi"
"loro(m) mettono --> Congiuntivo Imperfetto","che loro(m) mettessero"
"noi viviamo --> Congiuntivo Imperfetto","che noi vivessimo"
"loro(m) stabiliscono --> Congiuntivo Imperfetto","che loro(m) stabilissero"
"io lascio --> Congiuntivo Imperfetto","che io lasciassi"
"lui installa --> Congiuntivo Imperfetto","che lui installasse"
"loro(f) uccidono --> Congiuntivo Imperfetto","che loro(f) uccidessero"
"voi credete --> Congiuntivo Imperfetto","che voi credeste"
"lui porta --> Congiuntivo Imperfetto","che lui portasse"
"loro(m) ballano --> Congiuntivo Imperfetto","che loro(m) ballassero"
"lui indica --> Congiuntivo Imperfetto","che lui indicasse"
"lei finisce --> Congiuntivo Imperfetto","che lei finisse"
"lui valuta --> Congiuntivo Imperfetto","che lui valutasse"
"io studio --> Congiuntivo Imperfetto","che io studiassi"
"lei affronta --> Congiuntivo Imperfetto","che lei affrontasse"
"io incontro --> Congiuntivo Imperfetto","che io incontrassi"
"noi recuperiamo --> Congiuntivo Imperfetto","che noi recuperassimo"
"noi saltiamo --> Congiuntivo Imperfetto","che noi saltassimo"
"noi arriviamo --> Congiuntivo Imperfetto","che noi arrivassimo"
"lui ama --> Congiuntivo Imperfetto","che lui amasse"
"tu ti sièdi --> Congiuntivo Imperfetto","che tu ti sedessi"
"noi promuoviamo --> Congiuntivo Imperfetto","che noi promuovessimo"
"lui seleziona --> Congiuntivo Imperfetto","che lui selezionasse"
"lui muore --> Congiuntivo Imperfetto","che lui morisse"
"loro(m) avviano --> Congiuntivo Imperfetto","che loro(m) avviassero"
