"io sparo --> Futuro Anteriore","io avrò sparato"
"loro(m) ringraziano --> Futuro Anteriore","loro(m) avranno ringraziato"
"loro(f) si sièdono/èggono --> Futuro Anteriore","loro si saranno sedute"
"lei va --> Futuro Anteriore","lei sarà andata"
"voi assumete --> Futuro Anteriore","voi avrete assunto"
"noi ricordiamo --> Futuro Anteriore","noi avremo ricordato"
"io trovo --> Futuro Anteriore","io avrò trovato"
"tu taci --> Futuro Anteriore","tu avrai taciuto"
"loro(m) riconoscono --> Futuro Anteriore","loro(m) avranno riconosciuto"
"loro(m) gestiscono --> Futuro Anteriore","loro(m) avranno gestito"
"tu dai --> Futuro Anteriore","tu avrai dato"
"io rimango --> Futuro Anteriore","io sarò rimasto"
"lei fa --> Futuro Anteriore","lei avrà fatto"
"lei è --> Futuro Anteriore","lei sarà stata"
"loro(f) promuovono --> Futuro Anteriore","loro(f) avranno promosso"
"loro(f) richiedono --> Futuro Anteriore","loro(f) avranno richiesto"
"lui rimuove --> Futuro Anteriore","lui avrà rimosso"
"lei esegue --> Futuro Anteriore","lei avrà eseguito"
"noi poniamo --> Futuro Anteriore","noi avremo posto"
"loro(m) spiegano --> Futuro Anteriore","loro(m) avranno spiegato"
"io seguo --> Futuro Anteriore","io avrò seguito / io sarò seguito"
"lei costruisce --> Futuro Anteriore","lei avrà costruito"
"voi vincete --> Futuro Anteriore","voi avrete vinto"
"loro(m) cominciano --> Futuro Anteriore","loro(m) avranno cominciato"
"lui ama --> Futuro Anteriore","lui avrà amato"
"lui si ferma --> Futuro Anteriore","lui si sarà fermato"
"loro(m) bevono --> Futuro Anteriore","loro(m) avranno bevuto"
"lei raccoglie --> Futuro Anteriore","lei avrà raccolto"
"io so --> Futuro Anteriore","io avrò saputo"
"tu nasci --> Futuro Anteriore","tu sarai nato"
"loro(f) si perdono --> Futuro Anteriore","loro si saranno perse"
"loro(f) identificano --> Futuro Anteriore","loro(f) avranno identificato"
"voi venite --> Futuro Anteriore","voi sarete venuti"
"lei lavora --> Futuro Anteriore","lei avrà lavorato"
"voi perdete --> Futuro Anteriore","voi avrete perso"
"lei si arrabbia --> Futuro Anteriore","lei si sarà arrabbiata"
"loro(m) restano --> Futuro Anteriore","loro saranno restati"
"lei fornisce --> Futuro Anteriore","lei avrà fornito"
"loro(f) indicano --> Futuro Anteriore","loro(f) avranno indicato"
"lei legge --> Futuro Anteriore","lei avrà letto"
"noi condividiamo --> Futuro Anteriore","noi avremo condiviso"
"loro(f) abitano --> Futuro Anteriore","loro(f) avranno abitato"
"loro(m) incontrano --> Futuro Anteriore","loro(m) avranno incontrato"
"lui considera --> Futuro Anteriore","lui avrà considerato"
"noi ascoltiamo --> Futuro Anteriore","noi avremo ascoltato"
"loro(m) pagano --> Futuro Anteriore","loro(m) avranno pagato"
"lui studia --> Futuro Anteriore","lui avrà studiato"
"voi ballate --> Futuro Anteriore","voi avrete ballato"
"lui controlla --> Futuro Anteriore","lui avrà controllato"
"noi comunichiamo --> Futuro Anteriore","noi avremo comunicato"
"io chiamo --> Futuro Anteriore","io avrò chiamato"
"loro(m) cercano --> Futuro Anteriore","loro(m) avranno cercato"
"voi completate --> Futuro Anteriore","voi avrete completato"
"voi vi ricordate --> Futuro Anteriore","voi vi sarete ricordati"
"tu visiti --> Futuro Anteriore","tu avrai visitato"
"loro(m) nascondono --> Futuro Anteriore","loro(m) avranno nascosto"
"voi difendete --> Futuro Anteriore","voi avrete difeso"
"tu parti --> Futuro Anteriore","tu sarai partito"
"lei seleziona --> Futuro Anteriore","lei avrà selezionato"
"loro(m) valutano --> Futuro Anteriore","loro(m) avranno valutato"
"io inserisco --> Futuro Anteriore","io avrò inserito"
"noi preferiamo --> Futuro Anteriore","noi avremo preferito"
"loro(f) si lavano --> Futuro Anteriore","loro si saranno lavate"
"loro(m) giocano --> Futuro Anteriore","loro(m) avranno giocato"
"loro(f) presentano --> Futuro Anteriore","loro(f) avranno presentato"
"lui corre --> Futuro Anteriore","lui avrà corso / lei/lui sarà corsa"
"voi godete --> Futuro Anteriore","voi avrete goduto"
"voi prendete --> Futuro Anteriore","voi avrete preso"
"tu invii --> Futuro Anteriore","tu avrai inviato"
"io includo --> Futuro Anteriore","io avrò incluso"
"voi esaminate --> Futuro Anteriore","voi avrete esaminato"
"noi dormiamo --> Futuro Anteriore","noi avremo dormito"
"lei canta --> Futuro Anteriore","lei avrà cantato"
"voi confermate --> Futuro Anteriore","voi avrete confermato"
"loro(m) si accomodano --> Futuro Anteriore","loro si saranno accomodati"
"loro(f) si vestono --> Futuro Anteriore","loro si saranno vestite"
"tu scarichi --> Futuro Anteriore","tu avrai scaricato"
"tu vendi --> Futuro Anteriore","tu avrai venduto"
"tu guidi --> Futuro Anteriore","tu avrai guidato"
"noi otteniamo --> Futuro Anteriore","noi avremo ottenuto"
"lei si chiama --> Futuro Anteriore","lei si sarà chiamata"
"noi mangiamo --> Futuro Anteriore","noi avremo mangiato"
"noi ci mettiamo --> Futuro Anteriore","noi ci saremo messi"
"loro(f) puliscono --> Futuro Anteriore","loro(f) avranno pulito"
"tu muori --> Futuro Anteriore","tu sarai morto"
"lui esprime --> Futuro Anteriore","lui avrà espresso"
"lui prova --> Futuro Anteriore","lui avrà provato"
"voi avete --> Futuro Anteriore","voi avrete avuto"
"tu partecipi --> Futuro Anteriore","tu avrai partecipato"
"voi chiedete --> Futuro Anteriore","voi avrete chiesto"
"loro(f) cambiano --> Futuro Anteriore","loro(f) avranno cambiato / loro saranno cambiate"
"tu rendi --> Futuro Anteriore","tu avrai reso"
"lei modifica --> Futuro Anteriore","lei avrà modificato"
"io raggiungo --> Futuro Anteriore","io avrò raggiunto"
"lei favorisce --> Futuro Anteriore","lei avrà favorito"
"lei sostituisce --> Futuro Anteriore","lei avrà sostituito"
"tu affronti --> Futuro Anteriore","tu avrai affrontato"
"loro(m) temono --> Futuro Anteriore","loro(m) avranno temuto"
"noi combattiamo --> Futuro Anteriore","noi avremo combattuto"
"loro(f) tornano --> Futuro Anteriore","loro saranno tornate"
"voi adottate --> Futuro Anteriore","voi avrete adottato"
"lei causa --> Futuro Anteriore","lei avrà causato"
"tu applichi --> Futuro Anteriore","tu avrai applicato"
"io effettuo --> Futuro Anteriore","io avrò effettuato"
"lui viaggia --> Futuro Anteriore","lui avrà viaggiato"
"tu sopravvivi --> Futuro Anteriore","tu sarai sopravvissuto"
"lei si fa --> Futuro Anteriore","lei si sarà fatta"
"lei conosce --> Futuro Anteriore","lei avrà conosciuto"
"tu acquisti --> Futuro Anteriore","tu avrai acquistato"
"loro(m) fermano --> Futuro Anteriore","loro(m) avranno fermato"
"loro(f) servono --> Futuro Anteriore","loro(f) avranno servito"
"voi superate --> Futuro Anteriore","voi avrete superato"
"voi aiutate --> Futuro Anteriore","voi avrete aiutato"
"loro(m) svolgono --> Futuro Anteriore","loro(m) avranno svolto"
"voi immaginate --> Futuro Anteriore","voi avrete immaginato"
"lui mette --> Futuro Anteriore","lui avrà messo"
"loro(f) si alzano --> Futuro Anteriore","loro si saranno alzate"
"loro(f) si sbrigano --> Futuro Anteriore","loro si saranno sbrigate"
"voi risolvete --> Futuro Anteriore","voi avrete risolto"
